time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.36413,0.38749,0.3821885714285715,0.383522,0.00507696148884189,0.17526499999999998,0.187777,0.1850074,0.185265,0.0025607625504915576,3.458578,3.7316990000000003,3.6825689499999994,3.6822100000000004,0.06046057758446822,0.243041,0.255361,0.2511918,0.251489,0.002637798278868191,1.1899260000000003,1.2840070000000001,1.2649887,1.2680860000000003,0.021435622843994962,0.17584100000000003,0.18665700000000002,0.18381854999999997,0.18462450000000002,0.0029044019259565307,6.151199000000001,6.639361,6.522948049999999,6.547153,0.1256212292661853,0.449218,0.470626,0.4655576,0.46616250000000004,0.004761694513510916,2.703502,2.911118,2.8680702000000005,2.8719505,0.0443664664038055,0.108033,0.108672,0.1083639,0.108321,0.0001533619574731617,32,32,4096,11008,32768,True,3808,1
0.374625,0.38397000000000003,0.3799760952380953,0.380258,0.0026888983034261144,0.18128,0.185665,0.18424564999999998,0.184305,0.0012079096520435614,3.6173640000000002,3.723091,3.6875534,3.6842110000000003,0.030772216313421377,0.246209,0.252674,0.2495197,0.249697,0.0018313951539741472,1.24247,1.2814780000000001,1.2678850000000002,1.2642625,0.011255944407289902,0.181313,0.18518500000000002,0.18323125,0.18296099999999998,0.0011621512326285268,6.444353,6.6199699999999995,6.545319999999999,6.534225999999999,0.05616889436601016,0.45872300000000005,0.466306,0.46284559999999997,0.46243449999999997,0.0022742369797362715,2.83067,2.919631,2.8783156500000002,2.8725750000000003,0.023624758168656466,0.10700799999999999,0.107648,0.10721649999999998,0.1072005,0.0001505199322349025,32,32,4096,11008,32768,True,3776,1
0.36969799999999997,0.38019400000000003,0.3755112857142857,0.37552100000000005,0.0031530161998414553,0.17958500000000002,0.184641,0.1821578,0.18211300000000002,0.0014637473005952887,3.610513,3.7126259999999998,3.660804800000001,3.6611694999999997,0.036823340974984756,0.24358500000000002,0.24956899999999999,0.24660755000000006,0.24649700000000002,0.0017161854350564768,1.242631,1.278919,1.2611580500000001,1.260726,0.012207758326060558,0.178945,0.183425,0.1813498,0.18145699999999998,0.001394270332467847,6.42512,6.605568000000001,6.50453105,6.5168479999999995,0.060971287531488984,0.453762,0.462243,0.45755244999999994,0.458034,0.0027355986634555905,2.826862,2.9150210000000003,2.8631465499999997,2.8628299999999998,0.028544271487419337,0.105728,0.10640000000000001,0.10608974999999998,0.10608,0.00014984087392964685,32,32,4096,11008,32768,True,3744,1
0.36643400000000004,0.38285,0.3758664761904762,0.376289,0.0038790606572682482,0.17824,0.184833,0.18210320000000002,0.18236850000000002,0.0015461374324425344,3.2759210000000003,3.413585,3.3461003499999995,3.3478895,0.03229834634044745,0.241953,0.24963300000000002,0.24628909999999998,0.24654500000000001,0.0019463993654951699,1.163462,1.223687,1.1929453,1.193574,0.011825426187245837,0.178529,0.18444900000000003,0.18131775,0.18144100000000002,0.0012309125019675504,6.310528000000001,6.6228180000000005,6.45882185,6.4693455,0.05968056385061641,0.451394,0.463138,0.45712865,0.45784250000000004,0.0024018001639395372,3.11464,3.254737,3.1835266499999997,3.189216,0.028711096099374205,0.10400100000000001,0.104928,0.1043366,0.1043045,0.00022501253298427512,32,32,4096,11008,32768,True,3712,1
0.35741,0.375938,0.3703335238095238,0.370307,0.003416031875325905,0.173409,0.181601,0.17934485,0.1791205,0.001628878917384593,3.1928170000000002,3.3546419999999997,3.3208655,3.3172495,0.034246255087965444,0.236097,0.246401,0.24322530000000003,0.243601,0.0021368564317707462,1.13479,1.1942460000000001,1.1823519,1.1803425,0.012952092706972139,0.172576,0.180385,0.17867945000000002,0.1789775,0.0016530278120769789,6.154209,6.464098,6.38525155,6.383601499999999,0.06959013919405173,0.440195,0.454051,0.45021839999999996,0.45053,0.0035051099041256894,3.021104,3.186705,3.1405191,3.1396965000000003,0.03553215726479329,0.10233700000000001,0.10316800000000001,0.10263249999999999,0.102593,0.00018281862596573566,32,32,4096,11008,32768,True,3680,1
0.357634,0.371522,0.36650857142857146,0.366402,0.003485335968931329,0.174401,0.18019300000000002,0.1781274,0.177921,0.0015099406412173973,3.236304,3.35397,3.3239340499999996,3.3233615,0.02724447287152936,0.237665,0.244033,0.2409533,0.240993,0.0018947460542246815,1.147397,1.19511,1.18404295,1.184742,0.011282710656021464,0.174017,0.179617,0.1775433,0.177217,0.0012659360212901778,6.219744,6.465314,6.392747049999999,6.3781134999999995,0.05371823138141744,0.438819,0.449826,0.44619745,0.44592200000000004,0.002844286825814158,3.053199,3.177009,3.1346498000000005,3.133264,0.032834228534564296,0.10147199999999999,0.102017,0.10167755,0.10168050000000001,0.00012904397506276812,32,32,4096,11008,32768,True,3648,1
0.362242,0.36720200000000003,0.3647608095238095,0.364451,0.0014909089148201688,0.175457,0.178625,0.17678814999999998,0.17662450000000002,0.0010090065547358948,3.295473,3.356467,3.3251779499999996,3.3118419999999995,0.021608533968029902,0.235522,0.241314,0.2382926,0.2380975,0.0014665388641287335,1.1736389999999999,1.1949500000000002,1.1838511999999999,1.178902,0.008186203158974266,0.175264,0.178817,0.17623454999999996,0.17601699999999998,0.0008942295273026986,6.357058,6.447299,6.387973700000001,6.3642425,0.03741982515873114,0.440995,0.445091,0.4424217,0.441506,0.0016176673360119422,3.111377,3.1687849999999997,3.1342873500000006,3.1246885000000004,0.019921355476661195,0.099969,0.100577,0.10023115,0.10022500000000001,0.00014859618938586517,32,32,4096,11008,32768,True,3616,1
0.34480200000000005,0.364834,0.3569574761904762,0.356802,0.004798686899946557,0.167489,0.17641700000000002,0.1729722,0.172993,0.0019702562675956658,3.03224,3.2134899999999997,3.1513465,3.1442245,0.03684589153284257,0.231265,0.239681,0.23610840000000005,0.23611300000000002,0.0019618484752905838,1.1255410000000001,1.194151,1.1712800500000002,1.1680230000000003,0.01516607262106772,0.16822499999999999,0.176289,0.17291130000000002,0.17270500000000003,0.0017451116898353563,5.356317,5.678078999999999,5.5663806000000005,5.554334,0.07969435062499736,0.42726600000000003,0.44253,0.4364885,0.436178,0.0039025090710977173,2.554574,2.722511,2.65511205,2.6519195,0.04121595508959473,0.100865,0.101601,0.10120035000000001,0.10118450000000001,0.00020051590335930992,32,32,4096,11008,32768,True,3584,1
0.34838600000000003,0.362818,0.3540849047619047,0.353603,0.0032185752823372803,0.169153,0.17516900000000002,0.17221530000000002,0.171873,0.001266096524756314,3.0938719999999997,3.210577,3.1572118999999996,3.1555205,0.027060103826297484,0.231585,0.237153,0.23433890000000002,0.2341455,0.001546509841546443,1.144934,1.191526,1.1675007000000002,1.16239,0.011311682050429112,0.168417,0.174529,0.1712809,0.1707845,0.0013937093276576687,5.477054,5.679294,5.577831000000001,5.5671655,0.04869513227110081,0.42848200000000003,0.43897800000000003,0.4334583,0.4322905,0.002613201601484279,2.6067649999999998,2.709359,2.64806675,2.63971,0.023859807180434237,0.100225,0.10128100000000001,0.10068364999999999,0.10064000000000001,0.00025227113885658984,32,32,4096,11008,32768,True,3552,1
0.339106,0.35373000000000004,0.34986095238095233,0.350434,0.003322469383945655,0.164193,0.17216,0.1699768,0.17014500000000002,0.0016064072210993092,3.00872,3.203793,3.1448136999999994,3.139425,0.03928572816316377,0.22595300000000001,0.235682,0.23232265000000002,0.232465,0.0020848375782060325,1.1107580000000001,1.183078,1.1611597000000002,1.159046,0.014965759339572449,0.16265700000000002,0.171969,0.1694695,0.16966499999999998,0.0019635561743937915,5.335964,5.6960630000000005,5.554261599999999,5.5551335,0.08418625322723428,0.416611,0.43331400000000003,0.42801030000000007,0.42869,0.004141868782325199,2.515822,2.682318,2.6314411499999997,2.63115,0.03837587571284209,0.099009,0.099777,0.09934784999999999,0.0993605,0.00020939586313965377,32,32,4096,11008,32768,True,3520,1
0.343106,0.35229000000000005,0.3473648571428572,0.347009,0.0022292882546788278,0.16672,0.170849,0.1688361,0.168625,0.0011181957297360808,3.097426,3.1815209999999996,3.1443673999999993,3.137873,0.024655048406766446,0.228001,0.23270500000000002,0.2298267,0.229409,0.0012321598962797026,1.139974,1.170502,1.1573517499999997,1.1560539999999997,0.009341419350799948,0.16592099999999999,0.170177,0.16814484999999998,0.167985,0.0010911799702615526,5.476862000000001,5.621438,5.550458399999999,5.540189,0.04176115749760783,0.421346,0.42867500000000003,0.42481349999999996,0.42445,0.00213540273719034,2.588846,2.667535,2.6316845,2.6279335,0.02297704161440281,0.09804800000000001,0.09920000000000001,0.0985346,0.09856000000000001,0.0002762633526184758,32,32,4096,11008,32768,True,3488,1
0.33942500000000003,0.349794,0.3456642380952381,0.345858,0.0028855349244903423,0.16496100000000002,0.17052799999999999,0.1677945,0.168225,0.001409120381656581,3.241713,3.373714,3.3117618,3.3201780000000003,0.03824820540051522,0.225729,0.23097700000000002,0.22861410000000001,0.2282575,0.0014042620446341198,1.117704,1.161415,1.14219345,1.144966,0.011448006597111152,0.164833,0.169889,0.1674026,0.167473,0.0013652079109058828,5.299772,5.500669,5.404849799999999,5.420621000000001,0.048304447826882514,0.41734699999999997,0.427234,0.42268065000000005,0.4238265,0.0024689072942295793,2.5954699999999997,2.695183,2.64554065,2.65651,0.026984567606828578,0.097088,0.097664,0.0972805,0.0972325,0.00015448575986154968,32,32,4096,11008,32768,True,3456,1
0.33350599999999997,0.350146,0.34379304761904766,0.34416199999999997,0.004240408521157352,0.16224100000000002,0.16931200000000002,0.16717215000000002,0.167489,0.0017207197701833944,3.193137,3.358962,3.31445975,3.313618,0.041994744066222174,0.221986,0.22937700000000003,0.22705255000000008,0.2272015,0.0017325915120131499,1.1003260000000001,1.1576700000000002,1.14034535,1.141318,0.01489054734479227,0.162081,0.168545,0.16637695,0.16684900000000003,0.001802435920497595,5.2279,5.489534,5.4137464,5.425982,0.0710092742600571,0.40947500000000003,0.42326600000000003,0.41925524999999997,0.4200665,0.0033310865625948514,2.561837,2.6919500000000003,2.64957595,2.6549585,0.03228480617020177,0.096128,0.096737,0.0964181,0.0964325,0.00016777869352215124,32,32,4096,11008,32768,True,3424,1
0.33517,0.342466,0.33903742857142855,0.338946,0.0021650882874647407,0.163585,0.16665700000000003,0.1649002,0.164593,0.0009074638064407913,3.257362,3.30933,3.2796912999999996,3.264786,0.020183224484952807,0.221441,0.22649700000000003,0.22330505,0.22318500000000002,0.0012542762245614048,1.1206479999999999,1.13959,1.1293101500000002,1.124806,0.007431805556357084,0.162913,0.16591999999999998,0.16414320000000002,0.16380899999999998,0.000986523674323127,5.344509,5.4350689999999995,5.375931749999999,5.3550055,0.03317982421272749,0.412258,0.416578,0.41370319999999994,0.4127385,0.0015825545677795737,2.6111820000000003,2.659311,2.6314879000000007,2.62427,0.015352299322577102,0.094848,0.09555200000000001,0.09519725,0.0952005,0.00017483045358289429,32,32,4096,11008,32768,True,3392,1
0.330882,0.34029000000000004,0.33449638095238093,0.334562,0.002205242702897992,0.160737,0.16464099999999998,0.16246165,0.16251300000000002,0.0009846413192122294,3.2118249999999997,3.296178,3.2556000999999997,3.2540975000000003,0.02323362122420868,0.219169,0.22265700000000002,0.2208301,0.22052900000000003,0.001135029818991554,1.10487,1.1377669999999998,1.1220780499999998,1.121622,0.008700618170423249,0.160193,0.164001,0.16182975000000002,0.1617605,0.0009760392858384344,5.281852,5.424637,5.352078650000001,5.3524775,0.03571462511531509,0.404834,0.411715,0.40845980000000004,0.408642,0.0016499202889836758,2.589486,2.656174,2.61955665,2.6217265000000003,0.015858019536735928,0.09376000000000001,0.094529,0.09399885000000001,0.09396850000000001,0.00020015375964492816,32,32,4096,11008,32768,True,3360,1
0.326178,0.338913,0.33387009523809524,0.334594,0.0028675104999145496,0.158273,0.164833,0.16211920000000002,0.162225,0.0014501818368742598,2.863985,3.019089,2.9616932500000006,2.965408,0.0358814353459766,0.217506,0.223265,0.22045720000000002,0.22051300000000001,0.0015534467998615175,1.035078,1.0885820000000002,1.0719659999999998,1.072422,0.012446839414084197,0.157152,0.164545,0.16213845,0.1621285,0.0017039367498531183,5.054747,5.317918000000001,5.2148656,5.23518,0.06979445909411451,0.39907400000000004,0.41142700000000004,0.4072202,0.40801899999999997,0.003419010231046403,2.4030210000000003,2.534159,2.4839673,2.4935015,0.03377957487461905,0.093089,0.09408,0.09345339999999999,0.0934085,0.00023014482396960457,32,32,4096,11008,32768,True,3328,1
0.32297699999999996,0.334626,0.33040642857142855,0.33085000000000003,0.0026110100138676297,0.15820900000000002,0.16240000000000002,0.16094480000000003,0.161057,0.0010369170940822598,2.884816,2.989778,2.9494224499999997,2.955776,0.024958793647680562,0.214273,0.220161,0.21780439999999998,0.218145,0.0015793187898584618,1.043141,1.08999,1.0702666500000002,1.071654,0.010717527295393315,0.15718500000000002,0.162625,0.16050335000000002,0.16075299999999998,0.0013249047239330051,5.109276,5.286301000000001,5.219247599999999,5.2250365,0.03936970076264234,0.398274,0.40704199999999996,0.40372705,0.404274,0.002053688084276675,2.428525,2.5296770000000004,2.4852214999999998,2.489838,0.0209149510243271,0.091617,0.09228900000000001,0.0919558,0.0919845,0.00017473797526582557,32,32,4096,11008,32768,True,3296,1
0.32192200000000004,0.330913,0.3267141904761905,0.32717,0.002609946717555876,0.156129,0.160833,0.15907935,0.1590565,0.0012726355831501805,2.895824,2.9674410000000004,2.9353701,2.9320005,0.02341274854625142,0.212513,0.217409,0.21491785000000002,0.214945,0.001372405380162869,1.04343,1.077734,1.0615324,1.058134,0.00911189028906737,0.155265,0.159841,0.15828075000000003,0.1582885,0.0012533900380567915,5.096861,5.2343020000000005,5.18728675,5.1884455,0.04027710916994303,0.39357100000000006,0.400706,0.39821675000000006,0.397459,0.0020727179228008778,2.4243660000000005,2.493838,2.4679978000000005,2.465038,0.02039314198842339,0.09081600000000001,0.091457,0.09107075,0.0910565,0.000155121847268526,32,32,4096,11008,32768,True,3264,1
0.32029,0.326913,0.3236132380952381,0.323778,0.00205083109528939,0.156065,0.158976,0.15786635,0.158225,0.0008786494337902935,2.910097,2.961937,2.9430406000000002,2.950545,0.016937715558480643,0.210977,0.216034,0.2134348,0.213345,0.0015807067280175625,1.0488060000000001,1.070886,1.0618268499999999,1.0647259999999998,0.006553645933943917,0.15548900000000002,0.158337,0.15733685,0.157665,0.0007985813217825707,5.15526,5.233149,5.199937950000001,5.216718,0.03124319473817464,0.392546,0.396706,0.39489169999999996,0.39590650000000005,0.0016243897346388334,2.4514060000000004,2.4902219999999997,2.47604585,2.4834695,0.014516806264722898,0.089601,0.090017,0.0898405,0.08987250000000001,0.0001211026424154319,32,32,4096,11008,32768,True,3232,1
0.315073,0.325442,0.3209785238095238,0.32131400000000004,0.0026545500850794004,0.15388900000000003,0.157409,0.15646325,0.156769,0.0010043897089775462,2.805199,2.8746080000000003,2.8592481500000004,2.8691364999999998,0.02048524964767334,0.208801,0.212834,0.2112412,0.2112495,0.0008544154492985255,1.026919,1.05783,1.05123805,1.055526,0.009303351678158807,0.15264,0.156768,0.15576255,0.156033,0.001067754020128233,4.958171999999999,5.082813,5.0554256,5.0756125,0.03794525873729175,0.38640300000000005,0.39331400000000005,0.39117035000000006,0.39219400000000004,0.0020241652668445773,2.4313740000000004,2.491374,2.476886,2.487006,0.01869606795558884,0.08832,0.088992,0.08856679999999999,0.088529,0.00017457307925336046,32,32,4096,11008,32768,True,3200,1
0.311522,0.32189,0.317416,0.31837,0.0026676024370030707,0.152608,0.156321,0.1546457,0.15480100000000002,0.0010149382296474956,2.794064,2.87832,2.8552769999999996,2.865984,0.022295665964487246,0.205152,0.211041,0.20831315000000003,0.208209,0.0012706858886050475,1.023462,1.052935,1.0458170499999997,1.050502,0.008954447690812646,0.151649,0.155136,0.15404230000000002,0.154369,0.0009365281682896635,4.965179999999999,5.0958689999999995,5.0506800499999995,5.073885000000001,0.04058060417425449,0.382402,0.38928300000000005,0.38711585,0.38822599999999996,0.0020836896188012287,2.424046,2.493294,2.4732635000000003,2.4858379999999998,0.02173332492395024,0.08736100000000001,0.08816,0.08777325,0.08776049999999999,0.00020744369718070368,32,32,4096,11008,32768,True,3168,1
0.305858,0.31801799999999997,0.3117305714285714,0.31161700000000003,0.003074820111988399,0.148929,0.154369,0.15237845,0.152673,0.0016746893585080195,2.752944,2.8774249999999997,2.8298877,2.83709,0.037557948172257806,0.20070500000000002,0.207266,0.20485575000000003,0.20518550000000002,0.0017749964471795387,1.00695,1.050054,1.033979,1.0369504999999999,0.014981570361614306,0.14854499999999998,0.153793,0.1517144,0.15193650000000003,0.0015548349880292805,4.894462,5.085439,5.01069925,5.0206865,0.06255745599277125,0.37501100000000004,0.384578,0.38035925,0.3806745,0.00302213144775339,2.396878,2.492687,2.4542788,2.4603669999999997,0.032139678757884226,0.086273,0.087425,0.08677160000000002,0.0867045,0.0003004214373176457,32,32,4096,11008,32768,True,3136,1
