time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.340961,0.354657,0.3463844285714286,0.34681700000000004,0.0037129522404868182,0.176577,0.18272,0.17957660000000003,0.1800165,0.001656683023393429,0.13398400000000002,0.138208,0.13643720000000004,0.136592,0.0010823983370275442,0.973507,1.022021,0.9948368999999999,0.995747,0.011879509896877076,0.17619300000000002,0.182017,0.17835255,0.178001,0.0015251476805542485,9.041279,9.441856,9.207432849999998,9.2026225,0.10735313696081501,0.779715,0.798819,0.7883676000000001,0.788931,0.005252120775458238,4.715216,4.906256000000001,4.8003363000000006,4.792064,0.05708768873592647,0.09302500000000001,0.09344100000000001,0.09317160000000001,0.093136,0.0001269970078387675,0.002304,0.002464,0.0023647499999999997,0.002352,4.7251322732808264e-05,28,4,3584,18944,151936,True,3808,1
0.336961,0.348737,0.3425855238095238,0.342209,0.0032599768421474854,0.17536000000000002,0.180097,0.1780551,0.178096,0.0013858374688252597,0.133313,0.136737,0.1351079,0.1355685,0.001090226348058055,0.9701470000000001,1.0021470000000001,0.98755545,0.988243,0.009516823348549697,0.174593,0.17916800000000002,0.17678600000000003,0.176881,0.001405933568843139,9.008832,9.33568,9.17819175,9.2078715,0.0955673872007991,0.774083,0.788227,0.7797146,0.779443,0.003879753425154761,4.6988319999999995,4.829777,4.7646934000000005,4.7607845,0.04097240375106154,0.092032,0.092672,0.0923666,0.09235299999999999,0.00017478169240512677,0.002304,0.002528,0.0023679999999999994,0.002336,5.5455387474978464e-05,28,4,3584,18944,151936,True,3776,1
0.334401,0.34509,0.3391708095238095,0.339169,0.0030076742576132308,0.174464,0.179233,0.17699420000000005,0.176737,0.0012403272793904045,0.132417,0.136289,0.13397659999999995,0.133841,0.0008530473843814304,0.9652529999999999,0.9961949999999999,0.98047105,0.9783394999999999,0.008115571350650552,0.173601,0.17785700000000002,0.1756568,0.175505,0.0010606972046724758,9.002688000000001,9.314144,9.14262255,9.121969,0.07907691375836207,0.7650589999999999,0.779587,0.7724042999999999,0.7718745,0.003692071750386235,4.681201,4.823122000000001,4.753620100000001,4.7510255,0.03430978505747313,0.09081600000000001,0.09145600000000001,0.09115695,0.09118400000000002,0.00016451518926834533,0.002304,0.002432,0.0023536,0.002336,2.945912422323513e-05,28,4,3584,18944,151936,True,3744,1
0.33427300000000004,0.342849,0.3377732857142857,0.338337,0.0022092608577112273,0.17513700000000001,0.178785,0.17677820000000002,0.1769125,0.0010006392756633108,0.131168,0.13433699999999998,0.13263715,0.13272050000000002,0.0008926752082924656,0.957635,0.9780510000000001,0.96801265,0.9688515,0.0063052876720653935,0.174433,0.177377,0.1756596,0.17558400000000002,0.0008750772765876119,8.919261,9.127774,9.008190549999998,9.007404999999999,0.056209270874540994,0.7639710000000001,0.774243,0.7687113,0.7673625000000001,0.003033615600236775,4.611117999999999,4.677679,4.64186935,4.635183,0.02835019267355157,0.090624,0.091169,0.0909157,0.09094450000000001,0.00014245704615778153,,,,,,28,4,3584,18944,151936,True,3712,1
0.32454500000000003,0.338977,0.3340675714285714,0.334561,0.003923004455667065,0.16870500000000002,0.175233,0.17319905,0.173585,0.0017989920921171313,0.128993,0.134049,0.13144690000000003,0.1315365,0.001121363852636599,0.934051,0.974499,0.96106435,0.9645315,0.011171089724261498,0.169024,0.174049,0.17213815000000002,0.172544,0.0014524902503975708,8.71792,9.108833,8.9569077,8.9904485,0.10790711971186197,0.7485470000000001,0.7670739999999999,0.7590779000000001,0.7600985,0.005678352004763345,4.491822999999999,4.662769,4.602340000000001,4.5989605,0.052330633945137976,0.089696,0.090336,0.0899331,0.08992050000000001,0.0001536798295157836,,,,,,28,4,3584,18944,151936,True,3680,1
0.326338,0.33712200000000003,0.3318566190476191,0.332801,0.0030663783271722227,0.170337,0.174337,0.1724614,0.171969,0.0012241085899543386,0.128384,0.132256,0.13016060000000002,0.1299045,0.0010386161177258898,0.94426,0.973668,0.9595479000000001,0.9554585,0.009203485529406788,0.16928100000000001,0.173633,0.17128235000000003,0.1707845,0.0012307617265336142,8.844930999999999,9.103716,8.9483489,8.913379500000001,0.07754801012011904,0.745859,0.759939,0.75277255,0.7516830000000001,0.003967280283456162,4.533138,4.655891,4.604245350000001,4.592690000000001,0.0384650615731666,0.088576,0.089088,0.08875400000000001,0.08873600000000001,0.0001264515717577273,,,,,,28,4,3584,18944,151936,True,3648,1
0.324897,0.33366500000000004,0.3295204285714286,0.32902600000000004,0.0026095560390780002,0.17040100000000002,0.17347300000000002,0.17198309999999997,0.1720005,0.000979673358829362,0.127457,0.130464,0.1289189,0.129024,0.0008680853011081372,0.950565,0.9723240000000001,0.9609957,0.9590434999999999,0.007340741564038353,0.169505,0.172224,0.1708583,0.170625,0.0009466455566895137,8.883809000000001,9.105890000000002,8.969180099999999,8.973520500000001,0.06971135321301711,0.743299,0.75197,0.7468568499999999,0.7457465000000001,0.0031669015658053,4.586065,4.671026,4.61926195,4.602593,0.028276949182107627,0.08777700000000001,0.088256,0.08799705,0.0879845,0.0001470603532567468,,,,,,28,4,3584,18944,151936,True,3616,1
0.322881,0.330241,0.32683704761904764,0.326529,0.002216642988978955,0.167969,0.171041,0.16933020000000001,0.1694245,0.0009950721380884919,0.125536,0.129121,0.1270182,0.126945,0.000874262523501952,0.9288679999999999,0.951428,0.9400516999999999,0.939492,0.0071746259839799535,0.16624100000000003,0.17033600000000002,0.16811745000000003,0.168353,0.0010892866232080484,8.520896,8.734849,8.6041557,8.6042725,0.06678244222855304,0.739555,0.748259,0.7432892000000002,0.742371,0.0029709532746241478,4.442673,4.512753,4.476833100000001,4.476913,0.0272582417699675,0.087873,0.08819199999999999,0.0880196,0.08800100000000001,9.103977152871043e-05,1.0968040000000001,1.1465640000000001,1.11426655,1.113156,0.01307072884148015,28,4,3584,18944,151936,True,3584,1
0.31869000000000003,0.33005,0.32371642857142857,0.324033,0.0028911130921436845,0.16665700000000003,0.169921,0.1681222,0.1678725,0.0010295873736599517,0.124609,0.127584,0.12593485,0.1259845,0.0008708896184362306,0.918723,0.939972,0.9298082000000001,0.9279405000000001,0.007081550745422931,0.16576,0.16867300000000002,0.1673095,0.166929,0.0009674382926057924,8.511678,8.716353000000002,8.605870199999998,8.6145115,0.06722546660648777,0.732194,0.742467,0.73617705,0.734979,0.0030820878228077823,4.422417,4.493841000000001,4.457736649999999,4.4443839999999994,0.028429442898648214,0.08662399999999999,0.08726500000000001,0.08700184999999999,0.0869925,0.00014966905992890142,1.0830119999999999,1.1354600000000001,1.10686645,1.1056525000000001,0.010757713332651188,28,4,3584,18944,151936,True,3552,1
0.307265,0.32477,0.31928047619047617,0.319201,0.0033966793815227328,0.1616,0.168929,0.16717680000000001,0.1675685,0.001657516262363662,0.122145,0.126464,0.12520214999999998,0.12529649999999998,0.0008873389022802942,0.883396,0.9362280000000001,0.92495105,0.9296355000000001,0.012309642876521655,0.161025,0.168128,0.1665926,0.167169,0.001629090617491858,8.250686,8.717121,8.58891595,8.6121445,0.12045566884645818,0.713347,0.7353310000000001,0.7291916999999999,0.729139,0.005080923106090081,4.254864,4.490129,4.445151500000001,4.4526414999999995,0.05273780899079892,0.085728,0.086304,0.0859714,0.08598449999999999,0.000141776725875584,1.0704680000000002,1.1186600000000002,1.1046378000000001,1.1082764999999999,0.011198556199796459,28,4,3584,18944,151936,True,3520,1
0.309058,0.322049,0.3158533809523809,0.314977,0.003148910627596403,0.16224000000000002,0.16726400000000002,0.16508229999999996,0.16497699999999998,0.0012390784519149723,0.12179300000000001,0.12576,0.12376184999999999,0.12364800000000001,0.0010335035691762242,0.8907229999999999,0.934052,0.9145218500000001,0.9149149999999999,0.010386806868691641,0.161665,0.166625,0.16432850000000002,0.16441650000000002,0.001154211180850369,8.314048,8.700578,8.52305405,8.521602,0.0894567303306326,0.7104980000000001,0.727459,0.7189563,0.719267,0.004388073314109489,4.313681,4.503377,4.4149817,4.418416499999999,0.045168236812056395,0.084768,0.085441,0.08501015,0.0850245,0.0001566573569928973,1.0661800000000001,1.101445,1.0854010000000003,1.0854599999999999,0.009126413402865305,28,4,3584,18944,151936,True,3488,1
0.30784100000000003,0.317953,0.3116218095238095,0.31036900000000006,0.002859548809216278,0.160001,0.164384,0.16193345,0.16185700000000003,0.001209324665877617,0.12102500000000001,0.125152,0.12325005,0.123056,0.001076317168635712,0.878852,0.909475,0.8929233999999999,0.8930115000000001,0.008236573689344391,0.15900899999999998,0.16281600000000002,0.16098945,0.1610405,0.0010282585995264072,8.099007,8.365089,8.208147000000002,8.204336000000001,0.07245359073710562,0.706787,0.7201620000000001,0.71166365,0.710499,0.0037258487526334308,4.207441,4.361169,4.27707895,4.2606245000000005,0.04050679307409441,0.084288,0.08499200000000001,0.08457305,0.084576,0.0001708740691269472,0.00128,0.0019210000000000002,0.0018481000000000005,0.001888,0.00013154501130791693,28,4,3584,18944,151936,True,3456,1
0.304546,0.316705,0.3086091904761905,0.307713,0.00340806261985629,0.158881,0.164353,0.16101345,0.161265,0.0012973997639509605,0.1208,0.12336100000000001,0.12209310000000002,0.1221445,0.0007791923318411193,0.8732840000000001,0.905412,0.8856930499999999,0.8883875000000001,0.008159726481169575,0.15791999999999998,0.162913,0.16012385,0.16032049999999998,0.001119683985551281,8.105343,8.410688,8.19775825,8.204592000000002,0.07571690738723783,0.699875,0.713699,0.7046876500000001,0.7041470000000001,0.003538215161278355,4.196400000000001,4.356625,4.263414849999999,4.2711365,0.04007482711288342,0.083168,0.083872,0.0835589,0.0836005,0.0001995938125293465,0.00128,0.001889,0.0018401000000000003,0.0018565,0.00012982522867301252,28,4,3584,18944,151936,True,3424,1
0.299106,0.311329,0.3056057619047619,0.30585700000000005,0.00296933386637094,0.157536,0.161729,0.16011754999999997,0.160353,0.0011064438293469747,0.119616,0.121728,0.12077964999999997,0.120913,0.0005614145772065418,0.863587,0.8880999999999999,0.8789841500000002,0.8824035,0.006594016888627148,0.156673,0.160129,0.1588407,0.159041,0.0009532203365434453,8.045472,8.284609,8.1826114,8.197344000000001,0.05610711057914113,0.6911390000000001,0.701923,0.6976394500000002,0.697667,0.002830946086999874,4.172879999999999,4.312945,4.2558501,4.2567685,0.036699479594266844,0.082016,0.082593,0.08228350000000001,0.082273,0.0001595971490973433,0.001888,0.0022080000000000003,0.0019202,0.001888,7.822186395119983e-05,28,4,3584,18944,151936,True,3392,1
0.300225,0.307937,0.304240380952381,0.304449,0.002281528925047343,0.156449,0.15987200000000001,0.15823749999999998,0.1586405,0.0009403799498075205,0.118688,0.12121599999999999,0.12014445,0.120257,0.0006297315678128256,0.869603,0.8917480000000001,0.8831474,0.8854915000000001,0.006678550287300379,0.155232,0.15824000000000002,0.15693980000000002,0.156993,0.0008492946249682743,8.111841,8.372769,8.24816925,8.250481,0.06699053948422491,0.6881309999999999,0.698371,0.6935725,0.6942425000000001,0.0029403582519822308,4.224145,4.339921,4.27554205,4.2850565,0.028853507473918922,0.08076900000000001,0.081728,0.08115720000000001,0.081152,0.0002110823535968841,0.0013440000000000001,0.0019210000000000002,0.0018817,0.00192,0.00012421517620645232,28,4,3584,18944,151936,True,3360,1
0.296481,0.306753,0.3009032380952381,0.301313,0.0027432525864080613,0.155233,0.15968100000000002,0.15695280000000003,0.1567685,0.0013184949601723962,0.116,0.120256,0.11818614999999999,0.11841700000000001,0.0011365435000474022,0.817731,0.8465950000000001,0.8310498000000001,0.8308835000000001,0.008227919625275896,0.154017,0.158464,0.15578774999999997,0.1559845,0.0011763999691856476,7.819968000000001,8.121122,7.946277050000001,7.9568,0.07909885576256766,0.682594,0.69549,0.6870379000000001,0.68589,0.0039000073705058574,4.125840999999999,4.244721999999999,4.16935925,4.179169,0.03556927592160829,0.079712,0.080512,0.07998424999999999,0.0799685,0.0001798982698638305,,,,,,28,4,3584,18944,151936,True,3328,1
0.291586,0.30435300000000004,0.2971775238095238,0.297217,0.00278188464070584,0.153312,0.158081,0.15585195000000002,0.155825,0.0012210128367466046,0.115425,0.11884900000000001,0.1169557,0.117201,0.0008954379989703381,0.810276,0.8419880000000001,0.8281427000000001,0.8293155000000001,0.00828999114655739,0.152225,0.156641,0.1546983,0.154785,0.0011007096847034654,7.74192,8.048225,7.907637299999999,7.915248500000001,0.08094848618603054,0.671586,0.686115,0.67892905,0.678386,0.00367075422052472,4.064529,4.231985,4.14561075,4.137809,0.03552885132378322,0.078784,0.079488,0.07913315,0.079105,0.0001678339283339331,,,,,,28,4,3584,18944,151936,True,3296,1
0.28547300000000003,0.301537,0.2950198095238095,0.29545800000000005,0.0031621098233849195,0.15174500000000002,0.156865,0.1546903,0.1548485,0.0012421678670775495,0.11376000000000001,0.11728100000000001,0.115623,0.1160005,0.0008676420921094134,0.798467,0.8406440000000001,0.82421145,0.8251234999999999,0.008845763112784554,0.15043299999999998,0.15532900000000002,0.15377665000000001,0.15414450000000002,0.0012385224372210677,7.72381,8.053025,7.90816885,7.907361,0.08096079708801958,0.661923,0.679971,0.67185225,0.6709145000000001,0.004256880499555975,4.022737,4.224753,4.137116499999999,4.1458414999999995,0.0445420541875876,0.07788800000000001,0.07856,0.07816034999999999,0.0781445,0.0001472692347369244,,,,,,28,4,3584,18944,151936,True,3264,1
0.282497,0.296833,0.2913077142857143,0.291489,0.0030227441827845513,0.147617,0.153537,0.15175439999999998,0.15177649999999998,0.0012759541684559084,0.112128,0.11676900000000001,0.11483400000000002,0.114928,0.0009703242756934404,0.786211,0.832515,0.8196127500000001,0.8199875000000001,0.010240004662474525,0.146369,0.15273599999999998,0.15092049999999999,0.151152,0.0013239716953167815,7.633599,8.012065,7.90515755,7.905633,0.0843288088505197,0.65117,0.6737949999999999,0.6651210500000001,0.6650750000000001,0.005351595775794337,3.9689769999999998,4.204273000000001,4.1339242,4.1527695,0.05004921775672425,0.07696,0.07766500000000001,0.077322,0.077296,0.00015967842684595947,,,,,,28,4,3584,18944,151936,True,3232,1
0.28525,0.293058,0.2889521904761905,0.289057,0.0019359910620377944,0.149377,0.153249,0.15111565000000002,0.15115250000000002,0.0010589620991801332,0.11340800000000001,0.11622400000000001,0.11448989999999999,0.1144645,0.000673808199712649,0.809987,0.8424360000000001,0.8272192,0.8270270000000001,0.00885472314417568,0.148225,0.152,0.1500742,0.15032050000000002,0.0010570156857871134,7.629119000000001,7.797025,7.712916600000002,7.726176000000001,0.04937394491875228,0.653795,0.667811,0.6599690999999999,0.6599550000000001,0.0035348310129339885,3.9336800000000003,4.082738,4.0076852,4.010688,0.03904336533727595,0.076769,0.07721599999999999,0.07696675,0.0769285,0.0001357629828045922,0.001248,0.002016,0.0018304000000000005,0.0018560000000000002,0.00014044799749373432,28,4,3584,18944,151936,True,3200,1
0.28195400000000004,0.29200099999999996,0.28564533333333336,0.285729,0.0025963556204681433,0.148224,0.152545,0.15030455,0.1501125,0.0011561592656290916,0.112192,0.11590500000000001,0.11357790000000001,0.1134565,0.0009641634145724483,0.80474,0.83738,0.8218612499999999,0.821508,0.0094003638486763,0.14672100000000002,0.15152000000000002,0.1493446,0.14931250000000001,0.0012570811588755889,7.617951000000001,7.872991,7.72281095,7.7032475,0.07766017034521283,0.6480990000000001,0.660419,0.65332595,0.651443,0.003725735195568779,3.924528,4.078193,3.9942276000000008,3.977472,0.03838231109691025,0.07555200000000001,0.076128,0.07579875,0.0758245,0.0001647045460817644,0.00128,0.002112,0.0018352000000000004,0.0018560000000000002,0.00014213008126360869,28,4,3584,18944,151936,True,3168,1
0.276929,0.286625,0.28193476190476185,0.282881,0.0026351452820663254,0.144672,0.14886500000000003,0.1468164,0.14665699999999998,0.001063717368477173,0.10995300000000001,0.113345,0.1117302,0.111873,0.0007765702543878417,0.803555,0.831396,0.8178736000000001,0.817603,0.007526732188672609,0.144064,0.14771299999999998,0.14602610000000002,0.146001,0.0009750393274119783,7.59283,7.770783,7.661361049999999,7.643838,0.05286182073999618,0.640579,0.649507,0.6447482,0.644131,0.0027337673200182886,3.921967,4.022192,3.977572450000001,3.9674080000000003,0.03277705590268139,0.07430500000000001,0.074912,0.0744723,0.07443250000000001,0.00015097089123404137,0.00128,0.0020800000000000003,0.0018561500000000002,0.001888,0.00014024024921540892,28,4,3584,18944,151936,True,3136,1
0.276961,0.282977,0.2797131428571428,0.279649,0.0015361220898190125,0.144065,0.146945,0.1457445,0.1453765,0.0008238642181816137,0.109345,0.112097,0.11055565,0.11057600000000001,0.0008056127652290538,0.801284,0.821092,0.8117620499999999,0.809876,0.005704415267799145,0.14268899999999998,0.14582499999999998,0.14461655,0.144368,0.0007548082190199067,7.500736000000001,7.713601,7.6256469,7.612624500000001,0.0500489319545382,0.6317780000000001,0.640899,0.6370153499999999,0.6363705000000001,0.00219378958140929,3.906353,4.006801,3.969668,3.9594085,0.025975108654248305,0.073088,0.073632,0.07334115,0.0733125,0.00014631003895837093,0.00128,0.0019210000000000002,0.0018497000000000003,0.001888,0.00013182605963920786,28,4,3584,18944,151936,True,3104,1
